experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/analysis/exp12_validation/plots/exp12_context_dropout_composition.png,plot,.png,77766,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/analysis/exp12_validation/plots/exp12_context_dropout_world_margin.png,plot,.png,73287,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/analysis/exp12_validation/plots/exp12_continual_retention_heatmap_full_model.png,plot,.png,47155,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/analysis/exp12_validation/plots/exp12_heldout_generalization_by_length.png,plot,.png,101208,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/analysis/exp12_validation/plots/exp12_route_table_composition_gap.png,plot,.png,79049,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/analysis/exp12_validation/progress.jsonl,run log/progress,.jsonl,6831,,run log/progress,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/analysis/exp12_validation/runs.csv,summary CSV,.csv,11238,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/experiment12.py,code,.py,49130,,code,medium,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/HANDOFF.md,design/protocol doc,.md,2442,,design/protocol doc,medium,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/README.md,README,.md,4067,,README,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/requirements.txt,requirements/dependency manifest,.txt,33,,requirements/dependency manifest,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp12,Capacity Generalization,experiments/experiment12_capacity_generalization,experiments/experiment12_capacity_generalization/start_exp12.ps1,launcher script,.ps1,1795,,launcher script,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/capacity_pressure_summary.csv,summary CSV,.csv,156855,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/context_corruption_summary.csv,summary CSV,.csv,39003,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/continual_retention_pressure_summary.csv,summary CSV,.csv,1834978,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/continuous_frontend_bridge_summary.csv,summary CSV,.csv,8853,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/exp13_report.md,generated report,.md,37077,,generated report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/local_capacity_pressure_summary.csv,summary CSV,.csv,19467,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/metrics.csv,metrics CSV,.csv,10576466,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_budget_breaking_curve_full_vs_consolidation.png,plot,.png,98851,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_capacity_accuracy_route_len_1.png,plot,.png,136085,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_capacity_accuracy_route_len_12.png,plot,.png,142054,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_capacity_accuracy_route_len_4.png,plot,.png,135905,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_capacity_accuracy_route_len_8.png,plot,.png,139189,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_capacity_wrong_world_activation_budget_1.png,plot,.png,78682,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_context_adversarial_mixture_composition.png,plot,.png,83189,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_context_adversarial_mixture_top1_world.png,plot,.png,82254,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_context_adversarial_mixture_world_margin.png,plot,.png,188317,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_context_dropout_composition.png,plot,.png,71923,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_context_dropout_top1_world.png,plot,.png,71190,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_context_dropout_world_margin.png,plot,.png,184065,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_context_uniform_bleed_composition.png,plot,.png,72580,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_context_uniform_bleed_top1_world.png,plot,.png,71342,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_context_uniform_bleed_world_margin.png,plot,.png,163672,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_continuous_frontend_composition_vs_noise.png,plot,.png,87805,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_continuous_frontend_decode_vs_noise.png,plot,.png,126359,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_holdout_compositions_from_seen_primitives.png,plot,.png,82636,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_holdout_one_step_unseen_primitives.png,plot,.png,129567,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_holdout_routes_requiring_unseen_primitives.png,plot,.png,111716,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_full_context_separated_memory_budget_0.375.png,plot,.png,48260,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_full_context_separated_memory_budget_0.5.png,plot,.png,47830,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_full_context_separated_memory_budget_0.75.png,plot,.png,47972,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_full_context_separated_memory_budget_1.0.png,plot,.png,47648,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_consolidation_budget_0.375.png,plot,.png,46980,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_consolidation_budget_0.5.png,plot,.png,46411,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_consolidation_budget_0.75.png,plot,.png,46432,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_consolidation_budget_1.0.png,plot,.png,45967,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_world_context_budget_0.375.png,plot,.png,48402,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_world_context_budget_0.5.png,plot,.png,48066,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_world_context_budget_0.75.png,plot,.png,48223,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_no_world_context_budget_1.0.png,plot,.png,47858,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_strong_consolidation_budget_0.375.png,plot,.png,47278,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_strong_consolidation_budget_0.5.png,plot,.png,46798,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_strong_consolidation_budget_0.75.png,plot,.png,46947,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/plots/exp13_retention_heatmap_exp13_strong_consolidation_budget_1.0.png,plot,.png,46639,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/progress.jsonl,run log/progress,.jsonl,2907,,run log/progress,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/runs.csv,summary CSV,.csv,2467,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/true_holdout_generalization_summary.csv,summary CSV,.csv,21453,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/validation_report.md,validation report,.md,1079,,validation report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis/validation_results.json,validation report,.json,1468,,validation report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/analysis13.zip,analysis bundle/archive,.zip,3102436,,analysis bundle/archive,medium,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/README.md,README,.md,11919,,README,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/requirements.txt,requirements/dependency manifest,.txt,24,,requirements/dependency manifest,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/run_experiment13.py,code,.py,67737,,code,medium,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/start_exp13.ps1,launcher script,.ps1,1398,,launcher script,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13,Breaking Point,experiments/experiment13_breaking_point,experiments/experiment13_breaking_point/validate_exp13.py,validation script,.py,7929,,validation script,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756.zip,analysis bundle/archive,.zip,786312,,analysis bundle/archive,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_ablation_metrics.csv,metrics CSV,.csv,20830,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_budget_consolidation.csv,summary CSV,.csv,7462,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_config.json,run manifest,.json,956,,run manifest,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_context_corruption.csv,summary CSV,.csv,46574,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_freeze_plasticity.csv,summary CSV,.csv,3624,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_lesion_metrics.csv,metrics CSV,.csv,3942,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_metrics.csv,metrics CSV,.csv,1547153,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_report.md,generated report,.md,24601,,generated report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_runs.csv,summary CSV,.csv,2821,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_summary.csv,summary CSV,.csv,41186,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/exp13_1_variant_metrics.csv,metrics CSV,.csv,17784,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/experiment_report.md,generated report,.md,24601,,generated report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/metrics.csv,metrics CSV,.csv,1547153,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_budget_consolidation.png,plot,.png,52521,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_composition_accuracy.png,plot,.png,92099,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_context_confusion.png,plot,.png,62400,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_lesion_sensitivity.png,plot,.png,74959,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_recurrence_ablation.png,plot,.png,64130,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/plots/exp13_1_route_table_accuracy.png,plot,.png,65957,,plot,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/progress.jsonl,run log/progress,.jsonl,1677038,,run log/progress,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/run_manifest.json,run manifest,.json,8707,,run manifest,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/validation_report.md,validation report,.md,3543,,validation report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_full_20260506_214756/validation_results.json,validation report,.json,4881,,validation report,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_ablation_metrics.csv,metrics CSV,.csv,12204,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_budget_consolidation.csv,summary CSV,.csv,7197,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_config.json,run manifest,.json,636,,run manifest,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_context_corruption.csv,summary CSV,.csv,14929,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_freeze_plasticity.csv,summary CSV,.csv,3461,,summary CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
exp13.1,Publication Hardening,experiments/experiment13_1_publication_hardening,experiments/experiment13_1_publication_hardening/analysis/exp13_1_smoke_20260506_213242/exp13_1_lesion_metrics.csv,metrics CSV,.csv,3786,,metrics CSV,high,manuscript-critical; indexed in P0/P1 cleanup pass excluding Exp13.2. Interpret claims through canonical evidence docs before citing.
